business_id,stars,review_count,review_frequency,avg_sentiment,checkin_count,price_range,takeout,delivery,reservations,outdoor_seating,good_for_kids,postal_code,competition_density
p8pnCX2Z5aJ1C7TnSvyaNQ,2.5,139,0.23032629558541265,0.0,289.0,2.0,1,0,0,1,1,70130.0,602.0
SO5KzEFWIR1DPK0LOTfeGg,4.0,91,0.1720183486238532,0.0,189.0,2.0,1,1,0,1,1,70119.0,214.0
xoG-zabIUFngEhic1PEajA,4.5,390,0.8552138034508627,0.0,349.0,3.0,0,0,1,0,0,70115.0,267.0
WY1Nk-bcSG6QfC9szcUvkw,2.5,41,0.1829268292682927,0.0,101.0,2.0,1,0,0,0,1,70112.0,173.0
UecV_nsSMyjiracwiV_avQ,4.0,96,0.06216696269982238,0.0,299.0,1.0,1,0,0,1,1,70125.0,57.0
EfLcMyzm24vNxe5XdjRp4g,4.5,65,0.13761467889908258,0.0,111.0,1.0,1,1,0,1,1,70114.0,40.0
UH1Baremef79qGhPQ0Ef3A,4.0,101,0.10238907849829351,0.0,187.0,2.0,1,1,1,1,1,70118.0,165.0
XRfhf13PcoxjuOKMKfy9WQ,3.0,138,0.2100456621004566,0.0,496.0,1.0,1,0,0,1,1,70119.0,214.0
FRUAR_-MBXzfGIcVN2MsQg,3.5,50,0.6699751861042184,0.0,41.0,2.0,1,1,0,0,1,70130.0,602.0
BS7OnkMycH8tD3Bqpz2FAQ,4.0,297,0.40933098591549294,0.0,1009.0,1.0,1,0,0,1,1,70130.0,602.0
gWumBHn4J12Gg7qVRlWJ_g,4.0,6,0.0,0.0,0.0,1.0,1,0,0,0,0,70118.0,165.0
9Fq9RWEfJ_PHQKB0rfwDVg,3.5,18,0.04842615012106538,0.0,23.0,1.0,1,0,0,0,1,70126.0,35.0
lFbBGVLlljaggRLlg3xY3g,4.5,29,1.4093959731543624,0.0,24.0,2.0,0,0,0,0,0,70115.0,267.0
Z0GBtnKBhrpQFdv0luGr8g,4.5,16,0.2848101265822785,0.0,18.0,1.0,1,0,0,1,0,70117.0,144.0
vKBQmHjx5K9cYoGqWLyBhQ,3.0,213,0.30751708428246016,0.0,180.0,2.0,1,1,1,1,1,70112.0,173.0
rHW2kGOYzUIJWKia5ao-6Q,4.5,74,0.15817223198594027,0.0,138.0,1.0,1,0,0,0,1,70130.0,602.0
pf48wLNjqAtNaey7TVS_sw,2.5,11,0.5172413793103449,0.0,23.0,1.0,1,0,0,0,1,70125.0,57.0
jKTWcdyXPw_cGUp9fKqapQ,4.5,347,0.4702194357366771,0.0,431.0,1.0,1,0,0,1,1,70117.0,144.0
OWuVx8OK_f-wNDelg9XCyQ,4.5,9,1.0,0.0,13.0,2.0,1,1,0,0,1,70116.0,227.0
WYSqcpQv0OA8RyE7f2mnnw,4.5,143,0.33411488862837047,0.0,223.0,3.0,1,0,1,1,0,70116.0,227.0
idgiIkTcPSbG14FioYBqdg,4.0,59,0.15211267605633805,0.0,81.0,1.0,1,0,0,0,0,70119.0,214.0
98aSunfD_cXI-KgxA_sJBw,4.0,18,0.21865889212827988,0.0,23.0,2.0,1,1,0,0,0,70127.0,29.0
gGdidUuXsOoLnNiw60v8Kg,2.5,12,0.0,0.0,62.0,1.0,1,1,0,0,1,70119.0,214.0
O0r7Ocj9XmXvwm8p4I4Nqw,4.5,137,0.23703703703703705,0.0,163.0,2.0,1,1,0,1,1,70125.0,57.0
C2XXTlG9rIqLjjJrn2ODVA,4.0,22,1.6666666666666665,0.0,11.0,2.0,1,1,0,1,1,70116.0,227.0
tWoJMHMU-KUEeOFAcpENdg,4.5,152,0.7751937984496123,0.0,100.0,2.0,0,0,0,0,0,70130.0,602.0
ZCUygqx1Oq-08wOTF3gDqA,4.0,44,0.06511123168746609,0.0,441.0,1.0,1,1,1,1,0,70112.0,173.0
wMFGaIxXEzqhtbbzCfGD8w,4.0,10,0.06134969325153374,0.0,29.0,2.0,1,0,0,1,1,70114.0,40.0
yexVj09OH5n_X-MT_Lq5rg,3.5,235,0.26858213616489696,0.0,376.0,3.0,1,0,1,0,0,70130.0,602.0
Xa0UjhDY9yOazy4-lSMFgQ,5.0,8,0.0,0.0,4.0,2.0,1,1,0,0,0,70117.0,144.0
103cmgKE0n1Cb8QCEXvbQQ,3.0,186,0.19117299976398397,0.0,1054.0,1.0,1,1,0,1,0,70115.0,267.0
IjtQu81tebi_pLWdubVBeA,4.0,114,0.07430997876857749,0.0,428.0,1.0,1,1,0,1,1,70125.0,57.0
0DdmKihJ90qKP5TAM3c2yQ,4.5,290,0.33921676778819637,0.0,719.0,2.0,1,1,0,1,1,70118.0,165.0
wrT5DbuM24B9ExBdSSz2_g,3.0,184,0.18524536886577836,0.0,636.0,1.0,1,1,0,1,1,70116.0,227.0
aLsbsBbaJzYw3chcdQlCIw,4.0,378,0.7894736842105263,0.0,550.0,2.0,1,1,1,1,1,70113.0,58.0
-0ltw8--HLuulPyOSspqAQ,3.0,11,0.05363528009535161,0.0,15.0,2.0,0,0,1,0,0,70130.0,602.0
ufjjhbpzlG91sQCFFkbOIA,4.0,53,0.1015965166908563,0.0,214.0,1.0,1,0,0,1,0,70130.0,602.0
LOUm_-VWYI32COPsU_-wWg,3.5,145,0.4433497536945813,0.0,180.0,2.0,1,0,1,1,0,70112.0,173.0
zCw8_v4ij_4mEZfFmUhqmA,3.5,73,0.1450676982591876,0.0,136.0,2.0,1,0,1,0,1,70130.0,602.0
hycnVsAQzFlkpZZh-hUQ2g,4.0,33,0.22925764192139736,0.0,40.0,1.0,1,0,0,0,0,70117.0,144.0
9NFAT8jDD9XikWplus6e5Q,3.0,173,0.2598652550529355,0.0,388.0,2.0,1,0,1,1,1,70124.0,69.0
TjXbh5PwgCOFkvbi0_qrmA,3.0,223,0.18879415347137637,0.0,318.0,2.0,1,1,1,0,1,70118.0,165.0
-4x3pVUUsfWmKEilWKsOZQ,2.5,75,0.6,0.0,91.0,2.0,1,1,0,0,1,70123.0,27.0
aPDpK9mHhrabKyspSKME6g,4.0,277,0.416141235813367,0.0,189.0,2.0,1,0,0,1,0,70112.0,173.0
swVdc9piXvG0AXwL-F0GfQ,4.5,819,2.518434486670448,0.0,711.0,2.0,1,0,1,0,1,70112.0,173.0
z990Udv6oRgM9g0Ef9sQ7w,4.5,27,0.12591815320041974,0.0,23.0,1.0,0,0,0,0,0,70119.0,214.0
TlokHyfEx0HxFYKDkvpdBg,4.0,280,0.33707865168539325,0.0,1014.0,2.0,1,1,0,1,1,70118.0,165.0
fDZ0K02rYnbDht2STz2GCQ,4.5,15,0.0,0.0,25.0,2.0,1,1,0,1,0,70131.0,17.0
PLebbMEYWV-5ggzx0c4lBQ,4.5,163,0.29373368146214096,0.0,114.0,2.0,1,1,0,1,1,70116.0,227.0
xfY46Z-nBtX6sZQLxrdxhQ,4.0,329,0.3491755577109602,0.0,758.0,3.0,1,1,1,1,0,70130.0,602.0
rbPK4jSyFS10zhWYvo_Srg,5.0,172,0.8397683397683399,0.0,69.0,2.0,1,1,0,1,1,70113.0,58.0
3euS__1BAL3ETiIuecS6ZQ,3.5,107,0.046012269938650305,0.0,450.0,2.0,1,1,0,1,1,70121.0,17.0
NBnCQ51OSgf9RYEczzRKkw,5.0,6,0.0,0.0,4.0,2.0,0,0,0,0,0,70118.0,165.0
zWfzgYe2nT9mHYm_vl1Ukw,4.0,767,0.8728784205057153,0.0,1420.0,2.0,1,1,1,0,1,70119.0,214.0
inxUni-YJD5QvY-PF55cjg,4.5,51,0.07158351409978309,0.0,218.0,2.0,1,1,0,0,0,70119.0,214.0
JevaQ7zku9fvXRef0s-sXw,4.0,17,1.0,0.0,65.0,2.0,1,0,0,0,1,70130.0,602.0
aG1m3tufKdPsRiberh6T9g,3.5,341,0.6862257583291895,0.0,231.0,2.0,1,1,0,1,1,70130.0,602.0
DoROztg9S9fH3L-sIve2uA,4.5,5,0.0,0.0,3.0,2.0,1,0,0,0,0,70116.0,227.0
DkVFvHGyNBGuPMzI9Zdt1A,4.0,598,0.6033342154008997,0.0,2184.0,2.0,1,1,1,1,1,70115.0,267.0
eG4v2DkBe2cmzNg-ilCo9A,4.0,26,0.21621621621621623,0.0,77.0,1.0,0,0,0,0,0,70130.0,602.0
dN7AMKUhwTa4Kk0bdMRPgA,4.0,286,0.366835669549657,0.0,377.0,2.0,1,1,1,1,1,70115.0,267.0
e1WJ1qcgF2TBkoYzopeTgQ,4.0,863,0.8253231687106397,0.0,924.0,2.0,1,1,1,1,0,70116.0,227.0
jrGaVL6KIwYpwivse_eKXw,4.5,149,0.10858324715615304,0.0,766.0,2.0,1,1,0,1,0,70119.0,214.0
UR9dzGGVfcJhHt_mG3bTRA,4.5,396,0.8950914340712224,0.0,399.0,2.0,1,0,1,1,0,70130.0,602.0
H3CGcYrOufoF8gRDQYTMYA,2.5,15,0.0,0.0,66.0,2.0,0,0,0,0,0,70123.0,27.0
kouFQZiu6lK59nxRLP6LsA,4.0,281,0.2910737386804657,0.0,583.0,2.0,1,1,0,1,1,70112.0,173.0
ZLrqw4KCwKyBlVqycUfNbg,3.5,615,0.7582938388625592,0.0,1424.0,2.0,1,0,1,1,1,70116.0,227.0
8FWAoGPBwRS3I7_FP7u-Mw,4.5,145,0.7994389901823282,0.0,94.0,2.0,1,1,1,1,0,70113.0,58.0
FzHkziPh867xpgBxH3_IVQ,4.0,38,1.3157894736842106,0.0,35.0,2.0,0,0,0,0,0,70117.0,144.0
XrTUDf6jmBP3mP8s9W8SHQ,4.0,40,1.2060301507537687,0.0,92.0,2.0,1,0,1,1,1,70116.0,227.0
i-SXPIrDRn53u7Hl1NVoPA,4.5,11,1.0,0.0,24.0,2.0,1,1,1,0,0,70130.0,602.0
EbfjNML2p_Gsr3tQWDEfaA,4.5,43,0.21924482338611448,0.0,43.0,1.0,1,0,0,1,1,70117.0,144.0
PGd06nrseC2YAIqP6S9gUA,4.0,2159,3.8491048593350383,0.0,3870.0,2.0,1,0,0,1,1,70112.0,173.0
3WU1ZobAqXQ07xYoKE2Vyg,3.5,1437,1.583617747440273,0.0,3975.0,2.0,1,1,0,0,1,70130.0,602.0
21IkQYUsyfl8MWYy_wQxfw,2.5,18,0.064034151547492,0.0,42.0,1.0,1,1,0,0,1,70130.0,602.0
y0CPKGHQBPH-maFgP5IFYg,3.0,397,0.4025372041961454,0.0,1545.0,2.0,1,0,0,1,0,70130.0,602.0
vNUEotvnUX--fUfGWhivGQ,4.0,340,0.6348425196850394,0.0,528.0,2.0,1,0,0,0,1,70119.0,214.0
zD4zXTjTaUKtD3J_Zp8mWw,4.5,57,0.39872408293460926,0.0,68.0,4.0,0,0,1,0,0,70116.0,227.0
6_OAIFxSk3YjNdRJv59Saw,4.5,251,1.3669064748201438,0.0,311.0,2.0,1,1,1,1,1,70130.0,602.0
XjjgJb0iyG33CQp4ehnRGQ,4.5,175,0.21915103652517273,0.0,120.0,2.0,1,0,1,1,1,70118.0,165.0
9y3XH0cv8kWYxKsKJ_2kTQ,4.5,10,0.8,0.0,24.0,2.0,0,0,0,0,0,70130.0,602.0
aeIWVa6G54UUo6yloJkyJg,4.5,561,0.5912269548633184,0.0,1381.0,2.0,1,1,0,1,1,70118.0,165.0
TONaxyfHUq8ujm4binDPzA,3.5,8,0.0,0.0,14.0,1.0,1,1,0,0,0,70116.0,227.0
keNKoW2SDNtFdeAGXPqwig,4.0,5,0.0,0.0,0.0,2.0,1,0,0,0,0,70112.0,173.0
YnhrJ94quRechwC3a7Pd-g,4.0,46,0.7291666666666667,0.0,36.0,3.0,0,0,1,1,0,70130.0,602.0
wDxoeFTU69uc6eN2C57EZQ,4.0,161,0.47206923682140045,0.0,158.0,2.0,1,1,0,1,1,70113.0,58.0
BFihjoRdU-jmdbvIEqEsxQ,4.5,87,0.9404388714733543,0.0,248.0,2.0,1,1,0,0,1,70130.0,602.0
59I-SbhRE1wYzPQV0ZAdrg,3.0,45,0.4225352112676056,0.0,60.0,1.0,1,0,0,0,1,70112.0,173.0
ldczA2r_LlKSfbrGxt3ThQ,3.5,38,0.0487012987012987,0.0,255.0,1.0,1,1,0,1,0,70115.0,267.0
eZBrTND1Da2V0sIg0NpYcA,4.5,146,0.19669551534225022,0.0,254.0,2.0,0,0,0,0,0,70130.0,602.0
ykwIZ4GWkCh2MazOdY_NOA,3.5,69,0.8727272727272728,0.0,43.0,2.0,1,1,1,0,1,70112.0,173.0
eCikDKFbaeYVNdCD2beX0Q,4.0,1038,1.3923132704858592,0.0,2505.0,1.0,1,1,1,1,1,70116.0,227.0
l5jIYx7UQMfyX0Fc4HNCvA,4.5,5,1.0,0.0,10.0,2.0,1,1,0,0,0,70117.0,144.0
3fVYGQr_ldW2_1QlXJjpaQ,4.0,510,0.49528301886792453,0.0,886.0,2.0,1,0,1,1,0,70112.0,173.0
EME5hqQLjBD7e2cLryupbA,4.5,1306,3.3508245877061467,0.0,1583.0,2.0,1,0,1,1,1,70130.0,602.0
fFqiWGifimXWprqmQFLF2A,3.5,259,0.5663716814159292,0.0,776.0,2.0,1,0,1,1,1,70130.0,602.0
UEPf0MGsw2mOlarskQX1Zg,4.5,45,0.8955223880597015,0.0,13.0,2.0,1,0,0,0,0,70130.0,602.0
CtXv5uzc7L5yTkhjA5lJKA,4.5,21,0.10982306284319707,0.0,17.0,1.0,1,1,0,0,1,70119.0,214.0
PtRtq2TlrVg7hgjomdgQYA,4.5,20,0.0,0.0,5.0,2.0,1,1,0,0,0,70122.0,49.0
srPwdMyFdHxvRkG9P_sRDA,3.5,250,0.8210526315789474,0.0,850.0,2.0,1,0,0,0,0,70117.0,144.0
fkEb56M3X6vDJZaoIaDObA,4.0,130,0.17725258493353027,0.0,296.0,2.0,1,1,0,1,1,70118.0,165.0
yTJ2Ir6CMBzThLK5dmACvQ,4.5,155,0.19331453886427707,0.0,376.0,1.0,1,0,0,1,1,70119.0,214.0
mG-JcnRZCAYfznkxhiClkA,4.5,153,0.25998492840994725,0.0,182.0,2.0,1,1,1,0,1,70117.0,144.0
8yEkaYtBNFS_w-OxbrbEfw,4.0,51,0.13489208633093525,0.0,72.0,2.0,1,0,1,0,1,70124.0,69.0
Se9CEgJEVxcWax1fStWuQA,3.5,116,0.30174695606140817,0.0,124.0,2.0,1,1,1,1,1,70119.0,214.0
gGf7dpWXL13f57CwTIvEkA,3.5,71,1.0,0.0,302.0,1.0,1,0,0,1,1,70124.0,69.0
Vz2RN55rTJBGn43K1v84nA,4.0,1906,2.1664791901012377,0.0,3929.0,3.0,1,1,1,0,0,70112.0,173.0
MCMGD5Ei1U5M5-xcyUbWVg,4.0,9,0.21686746987951808,0.0,60.0,1.0,0,0,0,0,0,70130.0,602.0
0bSqRNkj7dkDifzfefvIPQ,4.0,23,0.05073280721533258,0.0,3.0,2.0,0,1,0,0,0,70127.0,29.0
WWAMlOhMaD8df2clXWcTPQ,3.5,121,0.6837606837606838,0.0,135.0,2.0,0,0,0,0,0,70112.0,173.0
Xjp2aV-s4peSgr7rKOftFQ,4.5,56,0.27124773960216997,0.0,103.0,2.0,1,0,1,1,0,70112.0,173.0
dfqIU-iEqKh1Id8p3gDO5g,4.0,267,0.21846093288722693,0.0,529.0,1.0,1,0,0,0,1,70130.0,602.0
vNY4rpSSM0HFq8zz80UBFg,4.0,18,0.24875621890547261,0.0,14.0,2.0,1,1,0,0,0,70119.0,214.0
MPklzgZNnd5gdJfEeydciw,3.0,49,0.5952380952380952,0.0,120.0,2.0,1,0,0,0,0,70130.0,602.0
RloVMlIr8kP8Sn609loBTg,4.0,308,0.7048269970098249,0.0,1223.0,2.0,0,0,0,1,0,70116.0,227.0
V1aiJQjFYWWfLbuS58rfjw,4.5,31,0.14388489208633093,0.0,27.0,2.0,1,0,0,1,1,70130.0,602.0
stqWlKEgXweNQSsxOsHjVA,3.5,671,0.7768268597761685,0.0,1200.0,2.0,1,1,1,1,1,70115.0,267.0
8h-g-qcb1cxXCnEBTR2olg,4.5,81,2.0,0.0,90.0,2.0,0,1,1,0,0,70115.0,267.0
Qmrw1chFGn3skbWFEyxYCQ,4.0,353,0.5612138848472251,0.0,411.0,3.0,1,0,1,1,0,70115.0,267.0
wBa-Abx8y5SLOqbohCA4nQ,4.0,239,0.5906389301634473,0.0,452.0,1.0,1,0,0,1,1,70130.0,602.0
ESRDx75PcUOhXSDpI9H59A,3.0,9,0.0,0.0,22.0,2.0,1,0,0,0,1,70124.0,69.0
2Z7oHhFWBGuzusEF3j2dsA,3.5,64,0.4587155963302752,0.0,38.0,2.0,1,0,0,0,0,70112.0,173.0
OWsEEVCKBBSfVbzY3lXd1Q,4.0,57,0.09331259720062209,0.0,70.0,3.0,1,0,1,1,0,70118.0,165.0
2px6TBM430hX0T49rm95yQ,3.5,298,0.17892644135188868,0.0,1215.0,1.0,1,1,0,1,1,70119.0,214.0
mpTKUG5U7rq2yYP7u3719w,4.0,134,0.08145849495733126,0.0,359.0,2.0,1,0,1,1,1,70124.0,69.0
I2YZuyG1KjiTbtwfNFHaOQ,4.5,156,0.3121748178980229,0.0,202.0,1.0,1,0,0,1,0,70116.0,227.0
Kkk5wX6odyIK-ucQXNgd-w,4.5,35,0.19736842105263158,0.0,14.0,1.0,1,0,0,0,0,70112.0,173.0
dA3gSTHqKDWU_OAW98wOmA,3.0,13,1.9354838709677418,0.0,23.0,1.0,1,1,1,0,1,70112.0,173.0
dx2pIe26LXqhlG1ay_doGg,2.5,199,0.1964133219470538,0.0,395.0,3.0,1,0,0,0,1,70130.0,602.0
OI2J5UsaCSD1xFnY0psJ2w,4.0,284,0.39080459770114945,0.0,1303.0,2.0,1,0,1,1,0,70112.0,173.0
MNwTcsnjhe22ShOLYbxm2A,3.5,60,0.07357449417535254,0.0,579.0,1.0,1,0,0,1,0,70119.0,214.0
2781BMa4Bl3YFzsZodTcFg,3.0,14,0.05217391304347826,0.0,45.0,2.0,1,1,1,0,1,70112.0,173.0
a0jSWZ8xRTffHVF1IldNqQ,4.5,30,1.0,0.0,24.0,2.0,1,0,0,0,0,70118.0,165.0
c3gwn7_ukRwGGIghHLi-UA,4.5,554,0.9579563597658329,0.0,807.0,2.0,0,0,1,1,1,70119.0,214.0
MiTuey9Pdc2haG9KQgmU7Q,3.5,137,0.1525746980292435,0.0,229.0,1.0,1,0,0,0,1,70116.0,227.0
cJyQrgGznIyz8yvyeuaRyg,4.0,196,0.41345093715545755,0.0,165.0,2.0,1,1,0,0,1,70117.0,144.0
0KTwW1eC1YAjR-zDr8w4jA,3.5,233,0.38961038961038963,0.0,684.0,2.0,1,1,0,1,1,70115.0,267.0
oe-iacnzvyHV8zxaNqCf7A,4.0,718,2.755524861878453,0.0,612.0,2.0,1,1,1,0,1,70130.0,602.0
atU0QpfYPoVrzb-xR2mEew,2.0,5,0.0,0.0,1.0,2.0,1,1,0,0,0,70001.0,2.0
k82r04xQpJ7u9Db_aHRJpQ,3.0,46,0.04841833440929632,0.0,225.0,1.0,1,0,0,1,1,70124.0,69.0
PEoe-xRD9EG-gSbJeEA91w,4.0,13,0.19011406844106463,0.0,59.0,3.0,0,0,0,0,1,70115.0,267.0
BEjrdO987753vuC2_-JDVw,3.0,10,1.0,0.0,45.0,2.0,1,1,0,0,1,70139.0,4.0
H9u7hpVQRp5-yD-kMofn-g,4.0,58,0.2874251497005988,0.0,114.0,2.0,1,1,1,0,1,70130.0,602.0
f2xAMaXtrELwiyyIDpaQ-w,2.5,42,0.07139457401237506,0.0,208.0,1.0,1,0,0,0,1,70115.0,267.0
ytY1d6GAmOiuSNLeUw0DTw,3.0,39,0.06705409029950828,0.0,124.0,1.0,1,0,0,1,1,70125.0,57.0
24f-qQokEN2UvBNHMWLm3A,3.5,1460,2.1734084880636604,0.0,1855.0,3.0,0,0,1,0,0,70130.0,602.0
YqjGRqPL0roLE5EO6nf3UA,3.5,96,0.30172413793103453,0.0,232.0,2.0,1,0,1,1,0,70116.0,227.0
_3Cv3TGUPMgnq7aADi13Wg,2.0,24,1.0,0.0,42.0,2.0,1,0,0,0,1,70119.0,214.0
0f0oRQdl5qg3GqnXaifqww,4.0,51,1.5,0.0,7.0,2.0,1,0,0,1,0,70115.0,267.0
8BhNur6_XKLjCDvbhX2CNg,3.5,735,1.1755725190839694,0.0,1167.0,2.0,1,1,1,1,1,70130.0,602.0
3kww56KySEPEj23XbpWrVA,4.0,17,1.0,0.0,25.0,2.0,1,0,0,1,0,70117.0,144.0
IGEvYF8zejVLGrY5rzYjbA,4.0,95,0.7116788321167884,0.0,103.0,2.0,1,0,1,1,0,70130.0,602.0
m6X_EoCd8wZFm2dxC5JcOQ,3.0,7,0.0,0.0,21.0,2.0,1,0,0,1,1,70118.0,165.0
QIYVaE6qrgAYHV6aJhqfJQ,4.5,91,0.2891566265060241,0.0,25.0,2.0,1,1,1,1,0,70115.0,267.0
R7ZqfB-4Z7jyl73iQ58nEQ,4.0,204,0.24368231046931407,0.0,623.0,2.0,1,1,0,1,1,70115.0,267.0
MtzzWMHEPQERkaNAd13eYQ,3.5,184,0.3907637655417407,0.0,273.0,2.0,1,0,0,1,0,70117.0,144.0
ZoaSQGz0_yEf9wTXMd2f_w,3.5,11,0.0,0.0,24.0,1.0,1,1,0,0,0,70114.0,40.0
9aGEniF1pk3en022yvyAAw,2.5,18,0.0,0.0,113.0,1.0,1,1,0,0,1,70131.0,17.0
CMdpVKl2qgFBJyZV0BnKSQ,3.0,14,0.10321100917431193,0.0,11.0,1.0,1,0,0,0,1,70115.0,267.0
4QdZHOqo7OI63SG6JnLdpg,2.5,5,0.17094017094017094,0.0,4.0,2.0,0,0,0,0,1,70119.0,214.0
c0spCFxpXFZMNQD8kkMuiQ,3.5,88,0.08246289169873557,0.0,335.0,2.0,1,1,0,1,1,70124.0,69.0
FlGl5Gv0uxrxBQRKLSsKVQ,3.0,30,0.26392961876832843,0.0,32.0,2.0,1,1,0,1,0,70115.0,267.0
ZDV6ocQSe6dkMt-u011xcQ,4.0,896,1.249122807017544,0.0,1300.0,2.0,1,0,0,0,1,70116.0,227.0
_inc353XWgCh1IqHmgdNzQ,3.0,6,0.0,0.0,4.0,3.0,1,1,0,1,1,70116.0,227.0
rjnjqqwMLbEGs5m16u2cGA,4.5,201,0.46875,0.0,554.0,1.0,1,0,0,1,1,70115.0,267.0
Y1Zs1vhS7U8O7LGyiEC4sA,4.0,14,0.05725190839694657,0.0,6.0,3.0,0,0,1,1,1,70130.0,602.0
Exh1uNhTSDR1hGivZBIylA,4.0,458,0.565410199556541,0.0,566.0,3.0,1,0,1,1,0,70130.0,602.0
5LkVlNxACcR9KrYcby_xXg,4.0,22,1.0,0.0,43.0,4.0,1,0,0,0,0,70130.0,602.0
HuT7BNQum5g_rbXjwZqs3Q,4.0,59,0.0949367088607595,0.0,109.0,2.0,1,1,1,1,1,70118.0,165.0
6OgkKH_W4FjSsEql9trqGw,4.0,101,0.17529215358931555,0.0,123.0,3.0,0,0,1,1,0,70118.0,165.0
6wZWIz3M6sb3lmnU7N0zTg,4.0,32,1.0,0.0,33.0,2.0,1,1,0,1,1,70115.0,267.0
w5gg-e5tYb09iUXZdZgZ-Q,4.5,30,0.025784271594327463,0.0,131.0,1.0,1,0,0,0,1,70119.0,214.0
HH5HeqALwq3qPUtF9gMeTA,4.5,33,0.48648648648648646,0.0,20.0,2.0,1,1,0,1,1,70118.0,165.0
sCNdu_Anatq1BKuXD86A8A,3.0,484,0.7596123788683963,0.0,783.0,2.0,1,0,1,1,1,70130.0,602.0
TzkVUJab9Sh0CqDk2sCF-w,4.0,746,1.0215322984476716,0.0,721.0,3.0,0,0,1,1,0,70112.0,173.0
tJhIqLwZnbBl5FKIChEIQA,4.0,222,0.537270087124879,0.0,444.0,2.0,1,1,1,1,0,70113.0,58.0
n_fUROdhfmLwd_mpBi55ew,4.5,1781,1.9765739385065886,0.0,3365.0,2.0,0,1,0,0,1,70116.0,227.0
OqI87nbZ4s1ufOdvgAbgZw,3.0,64,0.06864988558352403,0.0,126.0,1.0,1,0,0,0,1,70116.0,227.0
BokW_cq-5ZIKP2kvLtzrNQ,3.5,21,0.0,0.0,31.0,1.0,1,0,0,0,0,70130.0,602.0
S3J8ux6MtSJUoxJXHk0DMg,3.0,28,1.0,0.0,66.0,1.0,1,1,0,0,0,70117.0,144.0
N8SymnBYl1S0yvO9-vYUlg,4.5,92,1.1666666666666667,0.0,85.0,2.0,0,0,1,1,0,70130.0,602.0
HDIWGT22GEYn_gTDJIRBHA,3.5,25,0.0223158938755269,0.0,61.0,2.0,1,1,1,0,1,70116.0,227.0
ZI2rweo-00OaC6q6ChAB7Q,4.5,26,0.3537735849056604,0.0,44.0,1.0,1,1,0,1,0,70117.0,144.0
I6AzZdywixry7O-c0GXDEQ,3.0,68,0.08328706274292061,0.0,111.0,1.0,1,0,0,0,1,70122.0,49.0
hkO3q6VyMNn7BYUkqgdf2A,4.0,106,0.14347202295552366,0.0,110.0,2.0,1,1,1,0,1,70056.0,4.0
SbuLL-8eSaUs-huaYR5_IQ,4.0,416,0.35558328134747347,0.0,1946.0,2.0,0,0,0,1,0,70115.0,267.0
NgEy0AX40Yg4Bpon61wbEg,4.5,177,0.19246190858059342,0.0,470.0,1.0,1,0,0,1,1,70119.0,214.0
3iBEhAuFPzXFczSjeo_RAg,3.5,146,0.16612377850162868,0.0,473.0,2.0,1,1,1,1,0,70112.0,173.0
1-2o_s9TE1auWIivBjdL5g,3.5,200,0.11268228015908086,0.0,273.0,2.0,1,1,0,1,1,70118.0,165.0
o-kjWqR1unEn_ldWyGkNug,3.5,84,0.8709677419354839,0.0,63.0,2.0,0,0,0,1,0,70116.0,227.0
NHdE_ObFj7OjQBB3jjqBNQ,4.0,666,1.2360211889346675,0.0,765.0,2.0,1,0,1,1,1,70130.0,602.0
FJyr_-r0xbWS3wBqITkYDA,3.5,18,0.02600780234070221,0.0,23.0,1.0,1,0,0,0,1,70112.0,173.0
P9xNwbMStRsHsVc6K5PDpg,4.5,548,0.7519351271654994,0.0,1307.0,2.0,1,0,0,0,1,70115.0,267.0
uz9ZD1yBqoaAbwewhH2ZvQ,1.5,5,0.0,0.0,5.0,1.0,0,1,0,0,0,70127.0,29.0
M0YuK7sLLSA3TfBC4UkUzg,4.0,576,0.5041529843538729,0.0,1036.0,1.0,0,0,0,1,1,70116.0,227.0
imb05NMSi6QSuxHe_rmmWw,4.5,23,0.1641137855579869,0.0,31.0,1.0,1,0,0,0,1,70112.0,173.0
LojIiUOGn5EEdluoytxubw,5.0,20,1.0,0.0,28.0,2.0,1,1,0,0,0,70130.0,602.0
vxLV9tci88Hsr1G01uleag,4.0,531,0.42050209205020916,0.0,1392.0,2.0,1,1,0,0,1,70130.0,602.0
OJ8TFOwK5fTQQbvBZl7a3w,4.0,37,0.16853932584269662,0.0,22.0,2.0,1,1,0,1,1,70124.0,69.0
OKNuLargbuXjx6dvx5UwAA,4.0,118,0.41189931350114417,0.0,90.0,2.0,1,1,1,1,0,70119.0,214.0
WoJcgS0d24IA2yGwW-ge0A,2.5,7,0.0,0.0,16.0,1.0,1,1,0,0,0,70127.0,29.0
W-LtYDGHDF6j0I_810hzuA,4.5,124,0.4712041884816754,0.0,207.0,2.0,1,0,0,0,1,70122.0,49.0
swhaUbD8D1tgti0iiE6PeA,4.0,42,0.1624548736462094,0.0,60.0,2.0,0,0,0,0,1,70117.0,144.0
cTSczU-9-cYUEM2DlNJcQw,4.5,311,0.43217286914765907,0.0,429.0,2.0,1,1,0,0,0,70119.0,214.0
H0nX4N4N3AIDheuIcbVYkw,2.5,127,0.22539444027047334,0.0,145.0,2.0,1,0,0,1,1,70130.0,602.0
KWRhLX0-VPKqyLhgkkoOrQ,5.0,21,0.48780487804878053,0.0,5.0,2.0,1,1,0,1,0,70117.0,144.0
