business_id,stars,review_count,price_range,takeout,delivery,reservations,outdoor_seating,good_for_kids,postal_code,competition_density
UoZg0xZepdMXbK_2dtT2nw,4.5,149,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0
HXJ1qmzRNu-fy3qKGyHc7w,3.5,26,1.0,1.0,0.0,0.0,1.0,0.0,70117.0,144.0
tBk-uwlYrLLqjzO3CPIKjg,3.5,57,1.0,1.0,0.0,0.0,1.0,0.0,70115.0,267.0
ZmSn5gjhuJWwQyoRRRVvYw,3.5,52,2.0,0.0,0.0,0.0,1.0,1.0,70126.0,35.0
_ZFnHfTCKl6xJ44niI0bdA,3.5,24,1.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0
rTnNK9uhleSo0pQ2nWd7qA,4.0,12,2.0,1.0,0.0,0.0,0.0,1.0,70125.0,57.0
nK_-VSm_Bx4qjMtVmVuwXQ,5.0,18,1.0,1.0,0.0,0.0,0.0,0.0,70131.0,17.0
kQkGj-u1nI2X9k8Z3Ac9vQ,2.0,22,1.0,1.0,1.0,0.0,0.0,1.0,70126.0,35.0
o2k6jpXlYFPrDck3j7bHgw,3.0,12,1.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0
sbp-DjxxPbWmCHuQvwzbNA,5.0,49,2.0,1.0,0.0,1.0,1.0,0.0,70113.0,58.0
bkxtuHXCL7GR51FiNdextA,4.0,122,2.0,1.0,1.0,0.0,1.0,1.0,70112.0,173.0
URxxeb2R60AH81IcuxJAvQ,4.5,298,1.0,1.0,1.0,0.0,0.0,1.0,70118.0,165.0
l5RR424DtNZg6mDcvrAixw,4.0,110,1.0,1.0,1.0,0.0,1.0,1.0,70124.0,69.0
mCzphzeLeqnHrb7syqrKIQ,3.0,7,1.0,1.0,0.0,0.0,0.0,1.0,70128.0,24.0
73xAuGWkv7O9eZMlRMrN3A,4.5,21,2.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0
mXR44pGgOvbnkMWJp6nRnw,3.5,36,3.0,1.0,0.0,1.0,1.0,0.0,70130.0,602.0
ZmvCkhsCOWqA7ikXlbIr2g,4.0,116,2.0,0.0,0.0,0.0,0.0,0.0,70115.0,267.0
BFCjimIEjeN9S2FhybhFzA,3.5,50,3.0,0.0,0.0,1.0,0.0,0.0,70124.0,69.0
el6K1DsZRnKNNaZ14YGMHQ,4.0,46,1.0,1.0,0.0,0.0,0.0,0.0,70127.0,29.0
VQcCL9PiNL_wkGf-uF3fjg,4.0,5070,2.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0
yMlpyzvx5o3tTFI_1esgGQ,4.5,464,2.0,1.0,1.0,0.0,0.0,0.0,70130.0,602.0
_C7QiQQc47AOEv4PE3Kong,4.5,4876,3.0,1.0,0.0,1.0,1.0,1.0,70130.0,602.0
9--QS5ChKDYf4POHKujoiw,3.5,336,2.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0
aWrfoWJFBVQcgMVaD6Bvyw,4.5,36,1.0,1.0,0.0,0.0,1.0,0.0,70122.0,49.0
9i-MwyMBEmbm0UlB6UFCCw,3.0,19,2.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0
wMDDqiig70Gu1mYHbxMxnw,4.0,8,2.0,0.0,0.0,0.0,0.0,1.0,70115.0,267.0
S2Sdir-fkwq1sq3nh0fOOA,4.0,19,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0
MH2l4IMyrNyS-E4AfxbrIA,4.0,168,2.0,1.0,0.0,0.0,1.0,1.0,70118.0,165.0
22d_v2cPDWL9avxjfwximw,4.0,82,2.0,1.0,0.0,1.0,1.0,1.0,70130.0,602.0
kJwK5kw458Bb_JsJwq4R_w,4.0,42,2.0,1.0,0.0,0.0,0.0,1.0,70129.0,6.0
2r3-fBAvSsljWrDLXkiHiw,4.5,113,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0
buF4ZK9Eu6rAjEsaQ65tYw,4.5,18,1.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0
lvlAJztpuQMcshS4u6G0sA,4.0,19,1.0,1.0,0.0,0.0,0.0,1.0,70129.0,6.0
0g9XB5iLNje1B4UNbzqCPA,3.5,492,3.0,1.0,0.0,0.0,1.0,1.0,70124.0,69.0
dqhpX2YseNDqoWQCQWSc2g,4.0,35,2.0,1.0,1.0,1.0,1.0,1.0,70115.0,267.0
mRpk0A4u0hnF0lNe1h4hGg,4.5,886,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0
miRxzEzV7OIShLQ5x_Lvvg,4.0,577,2.0,1.0,0.0,0.0,1.0,1.0,70115.0,267.0
0ZeGH15LV98FuijA1XrWoA,3.5,131,2.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0
xxlbRiWWQkk-6LST3Hd12g,4.0,203,2.0,0.0,1.0,0.0,1.0,1.0,70124.0,69.0
UKpPU6X97oPd-dkCK8cheQ,3.5,469,2.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0
xv_U__GI9gmzKIHT_TANnw,3.5,403,2.0,1.0,1.0,1.0,0.0,1.0,70130.0,602.0
MDNDbOBk25yK7qphGMN9YQ,3.0,10,3.0,0.0,0.0,0.0,0.0,1.0,70124.0,69.0
u7uFQCoHFtBKCtbWUm6yZw,4.0,1608,3.0,0.0,0.0,1.0,0.0,1.0,70130.0,602.0
pn-ZjLcRvHKNpdookxK_ig,5.0,24,2.0,1.0,1.0,0.0,1.0,0.0,70112.0,173.0
qK75hn5wEEdkeaLL-6V93w,2.5,7,1.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0
KJBP978HQWTUXTTgwp32UA,2.5,19,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0
FEXhWNCMkv22qG04E83Qjg,4.0,1880,1.0,1.0,0.0,0.0,1.0,1.0,70116.0,227.0
j00Jky-A3xhT4u7VtO6d2g,3.5,92,2.0,1.0,1.0,0.0,1.0,0.0,70119.0,214.0
vu9I6Yzz7PzI7t5aDOt6wg,2.5,80,3.0,1.0,0.0,1.0,1.0,1.0,70130.0,602.0
JbdGiAzMBRZdXIlDVISeBQ,2.5,7,1.0,1.0,1.0,0.0,0.0,1.0,70119.0,214.0
nj_6YtupsFwSp8xYYyWKoQ,4.0,98,2.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0
zzbZtgPYZS8sTIWQH6DwEw,3.0,86,1.0,0.0,0.0,0.0,1.0,0.0,70115.0,267.0
Zt7SfTU6N9SKDvVvpNpoGg,4.0,87,1.0,1.0,0.0,0.0,1.0,0.0,70115.0,267.0
V5DyIBYW095er0XOZd6ytQ,4.0,18,1.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0
7BP7gg_vpt0UVMH9SW3Q-w,3.0,30,2.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0
4hR7wf-vaL75ld0_otsTcQ,4.5,13,1.0,1.0,1.0,0.0,1.0,1.0,70170.0,9.0
zHy8953PyqX0CnPTXDn3zw,5.0,10,2.0,1.0,1.0,0.0,1.0,0.0,70130.0,602.0
yklgi4y_mRyjayUuWApwGw,3.0,18,1.0,1.0,0.0,0.0,1.0,0.0,70112.0,173.0
GDUtnmy4SzM_QLH8yDtomw,4.0,9,2.0,1.0,1.0,0.0,0.0,0.0,70130.0,602.0
iC12uB5WlrarJg55hVqieg,3.0,152,2.0,1.0,1.0,1.0,0.0,1.0,70112.0,173.0
_-otZU2dbPrEZyaVSMmvDg,4.0,186,1.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0
_X4t5U6oI6yXE9WBAtdu8w,4.5,81,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0
v-wVkCLas3yapQ--sBSQ4Q,4.0,207,2.0,1.0,1.0,1.0,0.0,1.0,70130.0,602.0
ftpaEvx7cMJmHBdQKd4y-g,3.0,149,2.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0
Fj16uG6BNZOq5K8mS2HHiQ,4.0,192,2.0,1.0,0.0,0.0,1.0,1.0,70124.0,69.0
qQRoze1LzyB_iEhfUux3Mg,4.0,58,1.0,1.0,0.0,0.0,0.0,1.0,70122.0,49.0
s_9ERatPIp_7GSrzHlgGMg,4.0,46,1.0,1.0,0.0,0.0,0.0,1.0,70119.0,214.0
tCO8LJfSvnarbt7_vlFECA,4.5,27,2.0,1.0,0.0,0.0,0.0,1.0,70131.0,17.0
rtBrJkLRfSEdCqfXYZ-yNQ,2.0,49,2.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0
dqJwAna6gTiPhS-k1F16sA,4.0,44,1.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0
wF-L8lZGy2H1q_06KJUHwg,3.5,166,2.0,1.0,0.0,1.0,0.0,1.0,70195.0,9.0
UaVFOX65gnMMRwgNL5KQiA,4.0,57,2.0,1.0,0.0,1.0,1.0,1.0,70115.0,267.0
zI3W8PA78uIoB1l9QlzS9w,4.5,32,2.0,1.0,0.0,0.0,1.0,1.0,70117.0,144.0
MwonUzoiUq0dpEVlIVBryw,4.0,109,2.0,0.0,0.0,1.0,1.0,0.0,70130.0,602.0
iEl0YfLbbUy0itEd2Eh7ow,4.0,7,2.0,1.0,0.0,1.0,0.0,0.0,70116.0,227.0
R3T_74k4uj2R6chmCruY1Q,3.0,300,2.0,1.0,1.0,1.0,0.0,1.0,70130.0,602.0
fX57gus0k0WY92W8r-Mlwg,4.5,209,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0
sXSUzImYOcRRI3xtG2M85g,4.5,218,1.0,1.0,1.0,0.0,1.0,1.0,70112.0,173.0
al3Ri6TEqa2rBzjHsn0T_g,4.0,649,2.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0
LmnogRfCY-uaVJFtbfVBAg,4.0,15,2.0,1.0,0.0,0.0,0.0,1.0,70131.0,17.0
r-4s-gfqw85G1O6cmgog7g,4.5,25,1.0,1.0,1.0,0.0,0.0,1.0,70170.0,9.0
A0sbhBYYbg73L8uLYsDong,3.5,16,2.0,0.0,0.0,0.0,0.0,0.0,70112.0,173.0
TUOXiFkUGbjeYKJWWqz7YA,2.5,11,2.0,1.0,1.0,1.0,1.0,0.0,70130.0,602.0
yGyU_iKbbbjz7rLn0uD7Vg,4.0,91,1.0,1.0,1.0,1.0,1.0,1.0,70118.0,165.0
ayaL6dlw6ZcWyJgG86jOdw,4.5,50,2.0,1.0,1.0,0.0,1.0,0.0,70117.0,144.0
ZMx3hds9eH24geGkuOQN0A,3.5,131,2.0,1.0,0.0,0.0,1.0,1.0,70118.0,165.0
GUgIOkipkxvabF5jQCctVQ,3.0,319,2.0,1.0,1.0,1.0,0.0,1.0,70118.0,165.0
PFk-usFhuzUOFg3EC7n1bg,3.0,13,2.0,1.0,0.0,1.0,1.0,1.0,70117.0,144.0
Po3aZ9CLemP2E9PeovySPQ,4.0,10,2.0,0.0,1.0,0.0,0.0,0.0,70116.0,227.0
9xy6n17ulXeE-Bx-ngmRSQ,4.0,5,1.0,1.0,1.0,0.0,0.0,1.0,70130.0,602.0
d5tOQdD8KA8v9YysvEGiiw,2.5,30,1.0,1.0,0.0,0.0,0.0,1.0,70127.0,29.0
99dN-202N0EzRqdaOA_eRQ,3.0,403,2.0,1.0,1.0,1.0,1.0,0.0,70130.0,602.0
fnZdn_MvmKa3MmSbSyfkPA,3.5,11,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0
AEmQSOm1OKR5GhxZtTOXeA,3.0,7,1.0,1.0,0.0,0.0,0.0,1.0,70112.0,173.0
ETIyqDHJtwX3YUChlLAYtg,4.0,59,1.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0
b9d9X2yhzxSVEbz_JIY_uA,4.5,66,2.0,0.0,0.0,1.0,1.0,0.0,70119.0,214.0
7u40cyMxw4iGosMdkesoEQ,2.0,10,1.0,1.0,1.0,0.0,0.0,1.0,70114.0,40.0
CMh5bkpgksnDq9itn-FlHw,3.5,142,2.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0
b06mEoZMqTxhqoR7rArm9A,5.0,13,2.0,1.0,0.0,0.0,1.0,1.0,70116.0,227.0
mFWFtD6bXdpLz8bDXe-LHw,5.0,52,1.0,1.0,1.0,0.0,1.0,0.0,70130.0,602.0
pHFptwQwCTXGDGJKApjwMQ,2.5,19,2.0,1.0,1.0,0.0,0.0,0.0,70130.0,602.0
YwezxSSXcrT5GOTI5MddPg,4.0,330,2.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0
UnQriKTiNsYnyPE3Rt8lTQ,4.0,1087,2.0,0.0,0.0,1.0,1.0,0.0,70116.0,227.0
w-0Gm5hKaX6mHRXoA0Ylrg,3.5,325,2.0,1.0,1.0,0.0,1.0,1.0,70116.0,227.0
JbQIevhHJJJP2mmjz1TgqA,4.5,18,1.0,1.0,0.0,0.0,0.0,1.0,70129.0,6.0
ujyjBLOzSXKO3RrbpJ4N4g,4.0,128,1.0,1.0,0.0,0.0,0.0,1.0,70119.0,214.0
o2P1MM4EKIBrHodEtcDGdQ,3.0,14,2.0,0.0,0.0,0.0,0.0,0.0,70122.0,49.0
7ybQY-BKNvlzEEjIQOkA4g,4.0,416,2.0,0.0,0.0,1.0,1.0,0.0,70130.0,602.0
1ODBqsrWYKcby46CHOYjRw,5.0,5,2.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0
RK05A9eb4axdX9JvpEzNXw,3.0,10,2.0,1.0,1.0,1.0,0.0,0.0,70130.0,602.0
Eg9InViFO0EYOP40Im8Hpw,4.5,133,2.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0
UjFLIhKTOiFcQiziOA9rgA,4.0,224,2.0,0.0,0.0,1.0,1.0,1.0,70118.0,165.0
7D5-a53BLau19RpMu-L3zg,4.0,389,2.0,1.0,0.0,1.0,1.0,0.0,70130.0,602.0
b0zp6rgcv7ZcjToRoVhcmQ,4.0,227,2.0,0.0,0.0,1.0,1.0,0.0,70130.0,602.0
9MdAr_MK8YUzYsEHMf1QeA,4.0,33,2.0,1.0,0.0,1.0,1.0,1.0,70126.0,35.0
3wq2chcgOs5D7f6KHcINmg,4.0,104,2.0,1.0,1.0,0.0,0.0,1.0,70122.0,49.0
jziRKhtHxeJPAPWS21jRYw,2.5,322,2.0,1.0,0.0,1.0,0.0,1.0,70130.0,602.0
XqGNxBmAo2Jm5DibhJcrOQ,3.5,5,2.0,1.0,0.0,0.0,0.0,0.0,70130.0,602.0
FjcqIkrk9hDx7q_OvqeyWQ,1.5,5,1.0,1.0,1.0,0.0,0.0,1.0,70117.0,144.0
xZKhj_0PWf9F0ubRyFG5og,4.5,58,2.0,1.0,0.0,0.0,0.0,1.0,70115.0,267.0
fzWfyNec66KVLoulLP2E5A,3.5,178,2.0,1.0,1.0,1.0,0.0,1.0,70116.0,227.0
qhhznOo5NgdkhAti7qj3dA,1.5,16,1.0,1.0,0.0,0.0,0.0,1.0,70125.0,57.0
D7Yx4GIb_q4-7uV4zH6SUg,3.0,39,2.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0
mnq8JNUjIBwUoLBk-b2V9g,4.0,67,1.0,1.0,0.0,0.0,0.0,0.0,70112.0,173.0
dclL14pr7OojCOKJ_ZbMbQ,4.5,638,2.0,1.0,0.0,0.0,0.0,1.0,70119.0,214.0
SYCGlb0WFyyVxD2K9Z-YuA,4.0,220,2.0,1.0,1.0,0.0,1.0,1.0,70119.0,214.0
fUUNiG5x6wP84ty5GoqtRw,5.0,18,2.0,1.0,1.0,0.0,0.0,0.0,70130.0,602.0
rsMbMeW7IbXxPFh4WwbddQ,4.5,577,2.0,1.0,0.0,1.0,1.0,1.0,70118.0,165.0
tVkVP7L8W4on7z58o9vWjw,3.5,16,2.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0
zBDQ3eK0jKsP64K_Xx2jgg,4.5,9,2.0,1.0,1.0,0.0,0.0,0.0,70112.0,173.0
KCek4cfa3JKg2iv4InXHww,4.0,5,1.0,1.0,0.0,0.0,0.0,1.0,70123.0,27.0
wlRUC49YirsCBdv7wa3cmg,3.5,13,1.0,1.0,1.0,0.0,0.0,1.0,70126.0,35.0
LY6hHivaMJIPJNv_3oBIPQ,4.5,125,2.0,0.0,1.0,0.0,0.0,0.0,70113.0,58.0
0a9zhrYfp-KDqhMxA3bWWQ,4.5,15,1.0,0.0,0.0,0.0,0.0,0.0,70117.0,144.0
Nu-DLt0yxVO89R0FsSJm2g,3.0,186,2.0,1.0,0.0,0.0,0.0,1.0,70118.0,165.0
9ziM5f6VHOnMy8Izv8xmVw,3.5,28,1.0,1.0,1.0,0.0,1.0,1.0,70112.0,173.0
WiPnAz338Izc57LchvqgKg,3.0,18,2.0,1.0,1.0,0.0,0.0,0.0,70130.0,602.0
6UfCEQPCW4MdwPDJK3n1-g,3.0,7,1.0,1.0,0.0,0.0,0.0,1.0,70122.0,49.0
_h94BxrrFKPvzUIRx3Xkhg,3.5,796,2.0,0.0,0.0,1.0,1.0,0.0,70130.0,602.0
Be98zvL0WXe21b2FIVuwjQ,3.5,7,2.0,0.0,1.0,0.0,0.0,0.0,70126.0,35.0
uR7G8I4Cef9D9R340TN24Q,4.0,1059,2.0,1.0,0.0,1.0,1.0,1.0,70130.0,602.0
qi2MFcotB3YgiC0SJr2FmQ,3.5,220,1.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0
dRMkNHJbUwHWY56vem8V_w,4.5,11,1.0,1.0,0.0,0.0,1.0,1.0,70116.0,227.0
2gSDnkxyr8zZ22qGHS8PwQ,4.5,13,1.0,1.0,0.0,0.0,0.0,0.0,70126.0,35.0
cW2jouXxw1XFN8t35hnrDA,4.5,24,2.0,0.0,0.0,0.0,0.0,0.0,70056.0,4.0
eca8IpdiY5ZNCgWAl4zXHQ,3.5,81,2.0,1.0,0.0,1.0,0.0,1.0,70112.0,173.0
ni3P3lnjdJyTuYgmljyGaQ,3.0,37,2.0,1.0,0.0,1.0,1.0,1.0,70123.0,27.0
9TDyIOrSrncpsAUxVqx3aA,4.0,409,2.0,1.0,0.0,1.0,1.0,0.0,70130.0,602.0
L2bYnTMtQwSn7Z-W8ZL8fA,3.0,39,2.0,1.0,0.0,1.0,1.0,1.0,70118.0,165.0
Hd_SIjvFQbcPuTwnKeiNuA,4.5,89,1.0,1.0,0.0,0.0,1.0,0.0,70117.0,144.0
j1jTaGWZdKcxmkDRHlN6wg,3.0,12,2.0,0.0,0.0,0.0,0.0,0.0,70114.0,40.0
TcNZXteosegb1RO4O5hREw,4.5,2160,2.0,1.0,1.0,0.0,1.0,1.0,70119.0,214.0
ku8cAVBLaF_4rI-yK6gNnQ,4.0,1598,3.0,0.0,0.0,1.0,0.0,1.0,70130.0,602.0
rIv_HEmn9ugEAbBS_sSLKQ,4.0,48,2.0,1.0,1.0,1.0,0.0,0.0,70130.0,602.0
Xhnkg91ACCXkA9_kfGkNiA,4.5,10,2.0,0.0,0.0,0.0,1.0,0.0,70116.0,227.0
IcWlx0OMwkP96MQbT4_6Pw,2.5,68,2.0,1.0,0.0,0.0,1.0,1.0,70115.0,267.0
#NAME?,1.5,10,2.0,0.0,0.0,0.0,0.0,0.0,70130.0,602.0
qb28j-FNX1_6xm7u372TZA,4.0,3902,2.0,0.0,0.0,0.0,0.0,1.0,70116.0,227.0
2Sgt5ekJ7F785czScIZEYg,4.5,229,1.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0
nTBStZYJfHGdSZJbpaBiPA,4.0,933,1.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0
4-vRC6g1LOXyXXe4EfxBwg,4.5,190,1.0,1.0,0.0,0.0,0.0,1.0,70116.0,227.0
ngosa7gVH134bQfXR5JboQ,3.5,174,3.0,1.0,1.0,1.0,0.0,0.0,70130.0,602.0
jQNmnjrNd1tJXOg9bfB5hA,3.0,244,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0
DH_aRlDhnzsJTh1ffWwt_Q,4.5,124,2.0,1.0,0.0,0.0,1.0,1.0,70115.0,267.0
qccY4drx-7ZlQUSkzMI_7g,4.0,42,1.0,1.0,0.0,0.0,0.0,0.0,70119.0,214.0
zRWtPxp8lHfcGtIl15_iXA,4.0,37,2.0,1.0,1.0,0.0,1.0,0.0,70130.0,602.0
wGhlVNlqJmMFYqLIva3COw,4.0,25,2.0,1.0,0.0,0.0,0.0,1.0,70127.0,29.0
PaR2isOWxfREi7KmzUNZfg,3.5,5,1.0,0.0,0.0,0.0,0.0,0.0,70117.0,144.0
jar_5KMQZtgOseRdUN3L0w,4.0,872,2.0,1.0,0.0,0.0,1.0,1.0,70115.0,267.0
vAlG57_mZtazKbHBH39T8w,4.5,60,2.0,1.0,1.0,0.0,1.0,1.0,70122.0,49.0
Fd0t6Mc0uxUdhWzVwZSITA,3.5,8,2.0,0.0,0.0,0.0,0.0,1.0,70130.0,602.0
M2h3vq8WeSiQAmyJtrPvbQ,4.0,751,3.0,0.0,0.0,1.0,0.0,0.0,70130.0,602.0
_LdViafM7oxU9LH8cZBiMw,3.5,38,1.0,1.0,0.0,0.0,1.0,1.0,70115.0,267.0
QIffr_fNUkbISage89uPYA,3.5,19,2.0,1.0,0.0,0.0,0.0,0.0,70116.0,227.0
B4zE07aML4DoLFd8gMVMPQ,4.5,31,2.0,1.0,0.0,0.0,1.0,0.0,70119.0,214.0
jQ2yK-xIOvoxeM3lIJWMdA,4.5,35,2.0,0.0,0.0,0.0,1.0,0.0,70119.0,214.0
x3JvbhU7wIYcpMVCdMMTqw,4.0,325,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0
0vi741BLMGl2QPeTXWeG2w,3.5,550,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0
Y16H2fSdBeriQgDD_A-aFw,3.5,6,2.0,0.0,0.0,0.0,0.0,0.0,70116.0,227.0
u9-j3bwMcaMq9CWwuucqsA,3.5,43,2.0,1.0,0.0,0.0,1.0,1.0,70119.0,214.0
945COKKrD_bTDznBeHqksw,1.5,32,2.0,1.0,1.0,0.0,0.0,1.0,70126.0,35.0
hNuRKVOgigDdcvwqH7v8Jw,1.5,9,1.0,0.0,1.0,0.0,0.0,1.0,70130.0,602.0
aIVk0IEUj7rPaAMeAmBSGg,3.5,381,2.0,1.0,1.0,0.0,0.0,1.0,70119.0,214.0
rVRh3PnjYwSaVvGs0joh5w,3.0,87,2.0,1.0,1.0,0.0,1.0,1.0,70119.0,214.0
6LEDNjDyBh_Vin_uZrPvoQ,3.5,10,1.0,1.0,0.0,0.0,0.0,1.0,70126.0,35.0
ezh8ZxOKYVK9PYPHZNtEkQ,4.0,11,3.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0
NtglwXi9aLXenlprL49MjQ,1.5,44,1.0,1.0,1.0,0.0,0.0,0.0,70130.0,602.0
gcboPfvHc2Kv8s_f5L0HIw,5.0,23,2.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0
JEzCDS9mTwTHUqdPiWScXw,4.5,64,2.0,1.0,1.0,0.0,1.0,1.0,70115.0,267.0
vhw5DnAvZZHqDjrEHKoNbQ,4.0,55,2.0,1.0,1.0,1.0,1.0,0.0,70119.0,214.0
3NNRlx0GS0mzrTYCx8m8FQ,4.0,162,2.0,0.0,0.0,1.0,1.0,0.0,70130.0,602.0
FSvFk1lWR0YBYP_-L_iLTQ,3.5,255,1.0,1.0,0.0,0.0,1.0,0.0,70118.0,165.0
tGVlA6AaNJWYSBZ1bQbi7Q,3.5,11,1.0,1.0,1.0,0.0,0.0,0.0,70124.0,69.0
CQQHON44VFVqcCwsalwLQg,3.5,165,2.0,1.0,0.0,0.0,1.0,0.0,70119.0,214.0
ecGqst5qksmuh9qImAzXKg,3.5,59,1.0,1.0,1.0,0.0,0.0,0.0,70130.0,602.0
tJeIs6nUl2590FrgqntBBA,4.5,19,2.0,1.0,0.0,1.0,1.0,0.0,70116.0,227.0
lmcrVOvJUydTmnZIAIZlAg,3.5,205,2.0,1.0,0.0,0.0,0.0,1.0,70130.0,602.0
FNsMxoaTa-HCbAxP0Baj9Q,4.0,58,2.0,1.0,1.0,0.0,0.0,1.0,70112.0,173.0
M176-LxXhDS2RZzYGzAa1g,4.5,11,2.0,0.0,0.0,0.0,1.0,0.0,70112.0,173.0
3DKGhJXrqhVOQGFNiSp9Vg,4.0,219,1.0,1.0,1.0,0.0,1.0,1.0,70130.0,602.0
uM1ahq0ZG5utDIV3JwjHyA,4.5,42,2.0,0.0,0.0,0.0,0.0,1.0,70122.0,49.0
tUAG5hK3O3M52isPh98DMw,3.0,14,2.0,0.0,0.0,0.0,1.0,0.0,70115.0,267.0
EExxDfN4Rp_n6dzK_XOoNw,3.5,20,1.0,1.0,1.0,0.0,0.0,1.0,70117.0,144.0
AZJpX5slpbZUTU9INbwu0g,3.5,109,2.0,1.0,0.0,0.0,1.0,0.0,70125.0,57.0
FNwvXKcoN_WZzOOKqrfFAQ,4.5,97,2.0,1.0,1.0,1.0,0.0,1.0,70114.0,40.0
Tf_Oj8uWRvXmqkEmntzTdA,4.0,357,2.0,1.0,0.0,1.0,1.0,1.0,70115.0,267.0
7jPySMocq3QkmTalOCJ5mg,4.0,89,2.0,1.0,0.0,0.0,0.0,1.0,70125.0,57.0
V9VLhHdSFpFi4yXFqVcVEA,4.0,1926,3.0,1.0,1.0,1.0,1.0,0.0,70130.0,602.0
eObo_Ox6xQkTAQadT6i_1w,3.0,8,1.0,1.0,1.0,0.0,1.0,1.0,70122.0,49.0
hVS67L6bYtNZyuvqDX2O6w,4.0,53,2.0,1.0,1.0,0.0,1.0,1.0,70124.0,69.0
FlyfDPS41F8R9f5KHA8g2Q,3.5,375,2.0,1.0,1.0,1.0,0.0,1.0,70115.0,267.0
9zlspOuU7cXAVesgah7udA,3.5,68,2.0,1.0,0.0,0.0,1.0,1.0,70118.0,165.0
FIUCEBg9hqVA-ZScn7N2IA,4.5,120,2.0,1.0,0.0,0.0,1.0,1.0,70114.0,40.0
2EOinQpyU4ChpyJ4KusO2A,4.5,152,2.0,1.0,1.0,0.0,1.0,1.0,70119.0,214.0
GSHT0JSXO7GIvZxZbxrIUw,2.0,6,2.0,0.0,0.0,0.0,0.0,0.0,70119.0,214.0
OmsjHUh-b1Y7yVtB_DNotg,4.0,7,2.0,0.0,0.0,1.0,1.0,0.0,70112.0,173.0
CN7jokrm2N1-xonoSaBhNw,3.5,11,2.0,1.0,1.0,0.0,0.0,0.0,70112.0,173.0
XhGLpXHdnA481n0aHDdkpQ,4.0,145,2.0,1.0,0.0,1.0,0.0,0.0,70130.0,602.0
L1rZAQjCJ8qNhpOsNqHGwA,3.5,20,2.0,1.0,0.0,0.0,0.0,1.0,70118.0,165.0
boKv2_AvOSF2JRwrSoRI3g,3.5,113,2.0,1.0,0.0,0.0,1.0,1.0,70123.0,27.0
M_kUmrxKKvyxSC2VxtnMZQ,2.5,13,1.0,1.0,0.0,0.0,1.0,1.0,70130.0,602.0
Hz0p2RasO5tjll-AdjpJqw,4.0,185,1.0,1.0,0.0,0.0,1.0,0.0,70130.0,602.0
13jzD3emK7N-CtmFW-VzGg,4.0,18,1.0,1.0,1.0,0.0,0.0,0.0,70113.0,58.0
Cj8XGYTnuFQYpORBbOywUA,2.5,15,1.0,1.0,1.0,0.0,0.0,1.0,70119.0,214.0
QwawOSEJKaFd5yCYtrN6DQ,4.0,66,2.0,0.0,0.0,0.0,0.0,1.0,70130.0,602.0
z_37EXfWEVMV4telxsbGMw,4.0,140,1.0,0.0,0.0,0.0,1.0,0.0,70130.0,602.0
OrpS_YNDY-pPevfnWXzV2Q,2.5,12,1.0,0.0,1.0,0.0,0.0,1.0,70122.0,49.0
